"","...1.x","Data Venda","User ID","Product ID","Product Name","Brand","Category","Price","Rating","Color","Size","Unique ID","...1.y","Motivo devolução"
"845",845,"11/14/2022",66,845,"Sweater","Gucci","Men's Fashion",23,2.03779736770484,"Green",NA,"ID860360360",280,"Produto com defeito"
"846",846,"8/15/2022",82,846,"T-shirt","Nike","Kids' Fashion",66,3.35361016915981,NA,"M","ID861261260",NA,NA
"847",847,"9/9/2022",88,847,"T-shirt","Gucci","Women's Fashion",67,3.11617104286482,"Green","S","ID862162161",98,"Produto com defeito"
"848",848,"1/10/2022",78,848,"Shoes","Nike","Kids' Fashion",64,2.99294155884088,"White","L","ID863063062",NA,NA
"849",849,"12/15/2022",14,849,"Dress","Nike","Kids' Fashion",52,2.77967458323852,"Green","S","ID863963963",NA,NA
"850",850,"1/12/2022",2,850,"T-shirt","Nike","Kids' Fashion",76,3.45714383989117,"Yellow","L","ID864864864",75,"Arrependimento"
"851",851,"11/18/2022",24,851,"Jeans","Nike","Men's Fashion",47,2.76377054098471,"Yellow","XL","ID865765765",NA,NA
"852",852,"9/15/2022",38,852,"Jeans","H&M","Kids' Fashion",44,2.4592987444706,"Red","XL","ID866666666",NA,NA
"853",853,"12/12/2022",5,853,"Dress","H&M","Kids' Fashion",49,2.28782169682506,"Green","L","ID867567567",NA,NA
"854",854,"8/12/2022",72,854,"T-shirt","Adidas","Kids' Fashion",47,2.65019354396441,"Green","M","ID868468468",NA,NA
"855",855,"1/14/2022",96,855,"Jeans","H&M","Kids' Fashion",62,2.8256088838979,"Red","L","ID869369369",230,"Produto com defeito"
"856",856,"11/24/2022",55,856,"Jeans","Gucci","Women's Fashion",31,2.21736802996893,"Green","XL","ID870270269",202,"Não informado"
"857",857,"1/18/2022",37,857,"Dress","H&M","Men's Fashion",54,2.6350064173846,"Blue","M","ID871171170",NA,NA
"858",858,"6/20/2022",64,858,"T-shirt","Zara","Kids' Fashion",51,2.78817001249629,"Yellow","M","ID872072071",NA,NA
"859",859,"12/27/2022",48,859,"T-shirt","Adidas","Women's Fashion",19,1.41446380437943,"Red","L","ID872972972",104,"Produto com defeito"
"860",860,"9/26/2022",75,860,"Dress","Nike","Kids' Fashion",55,2.62875289823196,"Blue","S","ID873873873",NA,NA
"861",861,"5/10/2022",60,861,"Shoes","Gucci","Men's Fashion",33,1.74053923434903,"White","XL","ID874774774",NA,NA
"862",862,"6/9/2022",61,862,"Sweater","Adidas","Kids' Fashion",48,2.23393250511083,"Blue","S","ID875675675",141,"Não informado"
"863",863,"8/12/2022",49,863,"Shoes","Gucci","Men's Fashion",39,1.85570144379332,"Red","S","ID876576576",113,"Não informado"
"864",864,"9/26/2022",22,864,"Sweater","Nike","Men's Fashion",23,1.7082010127867,"Yellow","L","ID877477477",NA,NA
"865",865,"10/11/2022",54,865,"Jeans","Gucci","Women's Fashion",60,NA,"Yellow","M","ID878378378",167,"Arrependimento"
"866",866,"12/21/2022",89,866,"Shoes","H&M","Men's Fashion",71,3.63887309444974,"White","S","ID879279278",NA,NA
"867",867,"7/24/2022",3,867,"Jeans","Nike","Men's Fashion",51,2.54750299750833,"Black","S","ID880180179",NA,NA
"868",868,"5/24/2022",84,868,"Sweater","Gucci","Kids' Fashion",73,3.2748730159232,"Red","L","ID881081080",NA,NA
"869",869,"12/24/2022",98,869,"Jeans","Zara","Men's Fashion",35,1.92367001008499,"Black","XL","ID881981981",211,"Produto com defeito"
"870",870,"3/7/2022",100,870,"Jeans","Nike","Kids' Fashion",48,2.85332624639384,"Yellow","S","ID882882882",NA,NA
"871",871,"12/23/2022",56,871,"Shoes","H&M","Men's Fashion",50,2.34274130628319,"White","XL","ID883783783",NA,NA
"872",872,"8/17/2022",94,872,"Jeans","H&M","Women's Fashion",60,2.82198374110072,"Black","M","ID884684684",NA,NA
"873",873,"12/16/2022",16,873,"T-shirt","Gucci","Kids' Fashion",61,2.78785289707071,"Red","L","ID885585585",NA,NA
"874",874,"11/27/2022",54,874,"Dress","Gucci","Kids' Fashion",51,2.72601758336725,"Yellow","XL","ID886486486",NA,NA
"875",875,"12/22/2022",74,875,"Jeans","Adidas","Kids' Fashion",81,3.87588810761648,"Black","L","ID887387387",NA,NA
"876",876,"9/12/2022",26,876,"Dress","Nike","Kids' Fashion",56,2.4188146595299,"Green","M","ID888288287",85,"Não informado"
"877",877,"1/1/2022",92,877,"Sweater","Zara","Women's Fashion",72,2.87649125172685,"Red","L","ID889189188",NA,NA
"878",878,"11/28/2022",34,878,"Sweater","Nike","Women's Fashion",27,1.78655382034428,"Yellow","XL","ID890090089",NA,NA
"879",879,"8/20/2022",1,879,"T-shirt","Nike","Kids' Fashion",45,2.59639508409031,"Red","S","ID890990990",NA,NA
"880",880,"3/31/2022",18,880,"Sweater","Zara","Kids' Fashion",33,2.07081548205626,"White","L","ID891891891",235,"Arrependimento"
"881",881,"11/12/2022",25,881,"Shoes","H&M","Men's Fashion",33,2.1835764709813,"Red","XL","ID892792792",NA,NA
"882",882,"3/9/2022",35,882,"Sweater","Gucci","Women's Fashion",69,2.68330797985386,"Yellow","XL","ID893693693",345,"Arrependimento"
"883",883,"10/25/2022",73,883,"Shoes","Nike","Kids' Fashion",63,2.90643141719042,"Yellow","L","ID894594594",233,"Não informado"
"884",884,"11/18/2022",94,884,"Dress","Zara","Men's Fashion",58,3.24412062354366,"Green","L","ID895495495",NA,NA
"885",885,"1/2/2022",90,885,"T-shirt","Zara","Kids' Fashion",64,2.45184218224116,"White","XL","ID896396396",NA,NA
"886",886,"9/10/2022",38,886,"Dress","Gucci","Men's Fashion",33,2.46728050538996,"Blue","M","ID897297296",NA,NA
"887",887,"10/12/2022",79,887,"Sweater","Adidas","Men's Fashion",46,2.53917139885339,"Blue","XL","ID898198197",NA,NA
"888",888,"8/15/2022",39,888,"Sweater","Gucci","Kids' Fashion",69,2.90429052023699,"Blue","S","ID899099098",NA,NA
"889",889,"10/22/2022",60,889,"Shoes","Adidas","Kids' Fashion",45,2.49833375661579,"Yellow","XL","ID899999999",NA,NA
"890",890,"8/30/2022",67,890,"T-shirt","H&M","Men's Fashion",49,2.54323238817403,"Black","M","ID900900900",15,"Arrependimento"
"891",891,"12/17/2022",32,891,"Dress","H&M","Women's Fashion",29,1.9300996128647,"White","XL","ID901801801",115,"Arrependimento"
"892",892,"5/16/2022",63,892,NA,"Adidas","Women's Fashion",72,2.85262702832315,"Blue","M","ID902702702",NA,NA
"893",893,"8/12/2022",98,893,"Shoes","H&M","Kids' Fashion",43,1.7948782697063,"Red","S","ID903603603",273,"Não informado"
"894",894,"12/31/2022",22,894,"Shoes","Adidas","Men's Fashion",49,2.35615663908823,"Black","S","ID904504504",105,"Não informado"
"895",895,"9/8/2022",89,895,"Jeans","Gucci","Women's Fashion",42,2.5467863227843,"Yellow","L","ID905405405",282,"Produto com defeito"
"896",896,"8/10/2022",41,896,"Jeans","Gucci","Men's Fashion",23,1.71455569358707,"Black","S","ID906306305",NA,NA
"897",897,"11/18/2022",84,897,"Jeans","H&M","Women's Fashion",38,2.21197606640579,"White","S","ID907207206",NA,NA
"898",898,"8/20/2022",98,898,"Dress","Nike","Women's Fashion",58,2.77366774755627,"Green","M","ID908108107",NA,NA
"899",899,"5/14/2022",83,899,"Shoes","Gucci","Men's Fashion",48,2.54497101717302,"Red","XL","ID909009008",338,"Não informado"
"900",900,"7/1/2022",94,900,"T-shirt","Nike","Men's Fashion",70,2.73543306690208,"Blue","XL","ID909909909",149,"Produto com defeito"
"901",901,"1/6/2022",44,901,"Jeans","Zara","Men's Fashion",42,2.20627648213964,"Red","XL","ID910810810",NA,NA
"902",902,"1/9/2022",91,902,"Shoes","Gucci","Women's Fashion",42,2.0782248871444,"Black","XL","ID911711711",NA,NA
"903",903,"1/18/2022",27,903,"Sweater","Nike","Women's Fashion",55,2.55279755271502,"Yellow","M","ID912612612",296,"Não informado"
"904",904,"8/14/2022",80,904,"Sweater","Zara","Women's Fashion",61,2.73643570775427,"Yellow","M","ID913513513",191,"Produto com defeito"
"905",905,"1/5/2022",87,905,"Jeans","Nike","Women's Fashion",40,2.28015712304995,"Red","XL","ID914414414",20,"Produto com defeito"
"906",906,"1/15/2022",5,906,"Shoes","Nike","Kids' Fashion",31,2.07615137501659,"Yellow","M","ID915315314",NA,NA
"907",907,"3/7/2022",38,907,"T-shirt","Adidas","Men's Fashion",60,2.76897261694889,"Yellow","L","ID916216215",139,"Não informado"
"908",908,"5/9/2022",32,908,"Shoes","Zara","Kids' Fashion",31,2.48680748164745,"White","M","ID917117116",NA,NA
"909",909,"11/23/2022",80,909,"Jeans","Nike","Women's Fashion",52,2.59240000523416,"Green","XL","ID918018017",NA,NA
"910",910,"10/30/2022",45,910,"Sweater","Adidas","Kids' Fashion",37,2.09928510594027,"Green","S","ID918918918",60,"Não informado"
"911",911,"11/19/2022",63,911,"Jeans","Nike","Kids' Fashion",57,2.79554903938288,"White","S","ID919819819",279,"Arrependimento"
"912",912,"10/23/2022",40,912,"Dress","Adidas","Men's Fashion",45,2.19703489441664,"Blue","L","ID920720720",NA,NA
"913",913,"12/31/2022",25,913,"Shoes","Gucci","Kids' Fashion",53,2.4694816411884,"Black","S","ID921621621",NA,NA
"914",914,"11/23/2022",11,914,"T-shirt","H&M","Kids' Fashion",59,2.6815525344118,"Red","L","ID922522522",NA,NA
"915",915,"10/29/2022",14,915,"Shoes","Adidas","Kids' Fashion",81,3.39103267604692,"White","M","ID923423423",NA,NA
"916",916,"11/9/2022",89,916,"Sweater","Nike","Men's Fashion",42,2.35426560213463,"Black","M","ID924324323",NA,NA
"917",917,"3/12/2022",8,917,"Jeans","Zara","Men's Fashion",15,1.05790938501113,"Red","M","ID925225224",NA,NA
"918",918,"1/10/2022",76,918,"Shoes","H&M","Kids' Fashion",35,2.02490891986228,"Red","XL","ID926126125",NA,NA
"919",919,"10/21/2022",83,919,"Shoes","Adidas","Women's Fashion",57,2.76759140495885,"Red","S","ID927027026",NA,NA
"920",920,"1/18/2022",21,920,"T-shirt","Gucci","Women's Fashion",58,2.72817900904397,"Red","M","ID927927927",NA,NA
"921",921,"1/8/2022",13,921,"Jeans","Gucci","Men's Fashion",59,2.89146426896743,"Green","S","ID928828828",NA,NA
"922",922,"8/12/2022",81,922,"Jeans","Gucci","Men's Fashion",65,2.82787212806128,"Green","L","ID929729729",NA,NA
"923",923,"2/24/2022",13,923,"Sweater","Zara","Men's Fashion",57,2.56428644160598,"White","L","ID930630630",NA,NA
"924",924,"12/31/2022",92,924,"Sweater","Nike","Men's Fashion",53,2.52391261306474,"Black","M","ID931531531",NA,NA
"925",925,"12/24/2022",40,925,"Sweater","H&M","Women's Fashion",35,2.24621662851414,"Blue","S","ID932432432",NA,NA
"926",926,"12/8/2022",37,926,"Dress","Zara","Women's Fashion",61,2.75787596882875,"Blue","L","ID933333332",295,"Arrependimento"
"927",927,"9/28/2022",29,927,"T-shirt","Adidas","Men's Fashion",10,1.20630530443184,"White","XL","ID934234233",NA,NA
"928",928,"1/26/2022",37,928,"Sweater",NA,"Kids' Fashion",55,NA,"Black","L","ID935135134",NA,NA
"929",929,"7/19/2022",64,929,"Shoes","Gucci","Kids' Fashion",63,2.9784939993513,"Blue","S","ID936036035",NA,NA
"930",930,"1/28/2022",49,930,"T-shirt","Adidas","Women's Fashion",65,2.57818269425989,"White","M","ID936936936",NA,NA
"931",931,"12/6/2022",19,931,"Dress","Zara","Kids' Fashion",57,3.01097280728252,"Blue","XL","ID937837837",NA,NA
"932",932,"1/22/2022",64,932,"Jeans","H&M","Kids' Fashion",15,1.2588747327578,"Yellow","L","ID938738738",NA,NA
"933",933,"1/19/2022",16,933,"Sweater","Adidas","Kids' Fashion",30,1.91692129406461,"Blue","L","ID939639639",NA,NA
"934",934,"7/6/2022",98,934,"T-shirt","Nike","Women's Fashion",63,3.02892949289224,"Green","XL","ID940540540",NA,NA
"935",935,"12/8/2022",77,935,"Sweater","Adidas","Men's Fashion",73,2.8959205065068,"Black","S","ID941441441",225,"Produto com defeito"
"936",936,"8/13/2022",72,936,"Sweater","Gucci","Men's Fashion",22,1.73298316746753,"White","M","ID942342341",224,"Arrependimento"
"937",937,"7/19/2022",80,937,"T-shirt","Gucci","Men's Fashion",56,2.15406974708271,"Red","S","ID943243242",39,"Arrependimento"
"938",938,"1/13/2022",30,938,"T-shirt","Gucci","Kids' Fashion",68,2.8094682461181,"Blue","S","ID944144143",NA,NA
"939",939,"12/16/2022",81,939,"Jeans","H&M","Men's Fashion",58,3.09138104859777,"White","M","ID945045044",NA,NA
"940",940,"12/15/2022",63,940,"T-shirt","Gucci","Kids' Fashion",53,2.28568794594881,"White","XL","ID945945945",NA,NA
"941",941,"5/10/2022",24,941,"Jeans","Zara","Men's Fashion",38,2.14845966235104,"White","XL","ID946846846",160,"Não informado"
"942",942,"9/21/2022",60,942,"Shoes","Adidas","Men's Fashion",74,3.05274117194432,"Green","L","ID947747747",244,"Não informado"
"943",943,"1/17/2022",37,943,"Jeans","Gucci","Kids' Fashion",64,2.85410160654935,"Blue","L","ID948648648",NA,NA
"944",944,"12/27/2022",65,944,"Sweater","H&M","Kids' Fashion",44,2.36227875356317,"Black","S","ID949549549",NA,NA
"945",945,"2/10/2022",72,945,"Jeans","Gucci","Kids' Fashion",31,2.15663114136881,"Red","L","ID950450450",255,"Não informado"
"946",946,"7/12/2022",78,946,"Sweater","H&M","Women's Fashion",25,1.81937248773612,"Red","S","ID951351350",163,"Arrependimento"
"947",947,"12/25/2022",1,947,"T-shirt","Zara","Kids' Fashion",39,2.40715385172977,"White","S","ID952252251",NA,NA
"948",948,"5/21/2022",37,948,"Sweater","Gucci","Women's Fashion",50,2.61744345675155,"Yellow","XL","ID953153152",NA,NA
"949",949,"7/8/2022",4,949,"T-shirt","Zara","Kids' Fashion",61,2.90590834496429,"Green","M","ID954054053",NA,NA
"950",950,"12/14/2022",4,950,"T-shirt","Zara","Men's Fashion",47,2.34980041707986,"Green","L","ID954954954",176,"Produto com defeito"
"951",951,"1/18/2022",61,951,"Sweater","Nike","Kids' Fashion",28,1.66438975629084,"Black","L","ID955855855",NA,NA
"952",952,"12/14/2022",17,952,"Dress","Zara","Women's Fashion",53,2.58276358601811,"Black",NA,"ID956756756",NA,NA
"953",953,"4/25/2022",88,953,"Jeans","Nike","Kids' Fashion",61,2.32560614948261,"Blue","L","ID957657657",132,"Não informado"
"954",954,"12/12/2022",61,954,"T-shirt","Gucci","Women's Fashion",80,3.31074333781436,"Green","L","ID958558558",NA,NA
"955",955,"10/28/2022",81,955,"Jeans","Nike","Kids' Fashion",61,2.92025956556949,"White","XL","ID959459459",200,"Produto com defeito"
"956",956,"1/12/2022",39,NA,"Sweater","H&M","Men's Fashion",52,2.51124954040347,"Black","M","ID960360359",NA,NA
"957",957,"9/8/2022",2,957,"Jeans","Nike","Men's Fashion",37,2.30250139800671,"White","L","ID961261260",NA,NA
"958",958,"10/20/2022",46,958,"Shoes","Adidas","Men's Fashion",68,2.88461714548193,"Green","M","ID962162161",302,"Arrependimento"
"959",959,"10/10/2022",100,959,"Sweater","H&M","Kids' Fashion",68,2.9101927717787,"Yellow","XL","ID963063062",NA,NA
"960",960,"2/11/2022",94,960,"Jeans","Gucci","Men's Fashion",58,2.82850177704873,"Red","M","ID963963963",NA,NA
"961",961,"1/19/2022",62,961,"Jeans","Nike","Women's Fashion",83,3.43209726642556,"White","L","ID964864864",183,"Não informado"
"962",962,"12/3/2022",4,962,"Shoes","Adidas","Women's Fashion",77,3.11899199422001,"Green","L","ID965765765",NA,NA
"963",963,"9/16/2022",85,963,"Shoes","H&M","Men's Fashion",51,2.61638730024882,"Black","XL","ID966666666",NA,NA
"964",964,"12/31/2022",1,964,"Dress","Nike","Women's Fashion",46,2.31223156640384,"White","S","ID967567567",NA,NA
"965",965,"2/22/2022",21,965,"Sweater","Nike","Men's Fashion",43,2.1726904019007,"Yellow","S","ID968468468",NA,NA
"966",966,"11/18/2022",6,966,"Jeans","Gucci","Kids' Fashion",67,3.16857934274574,"Black","S","ID969369368",NA,NA
"967",967,"1/11/2022",92,967,"Shoes","Gucci","Kids' Fashion",56,2.87413663522484,"Blue","M","ID970270269",NA,NA
"968",968,"9/10/2022",84,968,"Sweater","Gucci","Kids' Fashion",49,2.60464992263439,"Black","S","ID971171170",89,"Não informado"
"969",969,"11/28/2022",12,969,"T-shirt","Gucci","Kids' Fashion",67,3.31236858856949,"Red","L","ID972072071",321,"Não informado"
"970",970,"5/9/2022",78,970,"Sweater","H&M","Kids' Fashion",56,NA,"White","L","ID972972972",NA,NA
"971",971,"12/2/2022",82,971,"Shoes","H&M","Men's Fashion",66,2.89381204664028,"Green","XL","ID973873873",NA,NA
"972",972,"8/26/2022",84,972,"Jeans","Gucci","Men's Fashion",NA,3.04161351790204,"White","XL","ID974774774",NA,NA
"973",973,"2/22/2022",4,973,"Jeans","H&M","Kids' Fashion",19,1.72714776465929,"Red","L","ID975675675",NA,NA
"974",974,"10/25/2022",56,974,"Shoes","Gucci","Kids' Fashion",78,3.44535188461892,"Black","XL","ID976576576",NA,NA
"975",975,"12/16/2022",46,975,"Dress","Zara","Men's Fashion",52,2.61610637715933,"Black","L","ID977477477",NA,NA
"976",976,"12/24/2022",82,976,"Dress","Nike","Kids' Fashion",63,2.57149289018252,"White","M","ID978378377",130,"Produto com defeito"
"977",977,"11/18/2022",4,NA,"T-shirt","Nike","Men's Fashion",25,2.13468337211477,"Red","XL","ID979279278",NA,NA
"978",978,"2/8/2022",23,978,"T-shirt","Zara","Men's Fashion",47,2.56586565928256,"Black","M","ID980180179",NA,NA
"979",979,"10/29/2022",77,979,"T-shirt","Nike","Men's Fashion",65,2.87492635945668,"Blue","S","ID981081080",228,"Arrependimento"
"980",980,"12/25/2022",28,980,"T-shirt","H&M","Kids' Fashion",43,2.29864321490472,"Blue","XL","ID981981981",NA,NA
"981",981,"10/16/2022",35,981,"Shoes","Nike","Women's Fashion",51,2.5649782323593,"White","XL","ID982882882",NA,NA
"982",982,"8/24/2022",50,982,"Jeans","Nike","Kids' Fashion",33,1.88914921533049,"Green","S","ID983783783",NA,NA
"983",983,"1/24/2022",94,983,"Dress","Zara","Men's Fashion",45,2.23473287072805,"Red","XL","ID984684684",NA,NA
"984",984,"1/18/2022",70,984,"Dress","Gucci","Men's Fashion",41,2.21203308555703,"Green","XL","ID985585585",NA,NA
"985",985,"8/13/2022",57,985,"T-shirt","H&M","Women's Fashion",54,2.37434654279904,"Green","S","ID986486486",NA,NA
"986",986,"9/23/2022",1,986,"Shoes","Gucci","Men's Fashion",68,3.13145137889737,"Blue","M","ID987387386",NA,NA
"987",987,"8/7/2022",77,987,"Shoes","H&M","Women's Fashion",53,2.30184211867021,"Red","M","ID988288287",NA,NA
"988",988,"7/12/2022",80,988,"T-shirt","H&M","Men's Fashion",59,2.69171001041791,"Blue","XL","ID989189188",NA,NA
"989",989,"1/17/2022",67,989,"T-shirt","Adidas","Men's Fashion",53,2.98166561568072,"Black","S","ID990090089",NA,NA
"990",990,"8/7/2022",51,990,"T-shirt","Gucci","Men's Fashion",88,3.21345465891692,"Yellow","S","ID990990990",NA,NA
"991",991,"12/14/2022",60,991,"Shoes","Nike","Kids' Fashion",46,2.78154770274272,"Red","L","ID991891891",NA,NA
"992",992,"12/21/2022",42,992,"T-shirt","Gucci","Women's Fashion",55,2.8165187771604,"Black","M","ID992792792",NA,NA
"993",993,"9/12/2022",89,993,"Shoes","H&M","Women's Fashion",69,3.15660679747347,"Yellow","S","ID993693693",NA,NA
"994",994,"8/29/2022",59,994,"Sweater","H&M","Men's Fashion",52,2.81558070567526,"Green","L","ID994594594",NA,NA
"995",995,"7/23/2022",34,995,"Sweater","Adidas","Kids' Fashion",54,2.69833762836619,"Red","S","ID995495495",NA,NA
"996",996,"10/10/2022",20,996,"Shoes","Zara","Women's Fashion",54,3.11764826891028,"Black","M","ID996396395",153,"Não informado"
"997",997,"11/14/2022",42,997,"Sweater","Nike","Kids' Fashion",53,2.73040248751197,"Green","L","ID997297296",133,"Produto com defeito"
"998",998,"10/16/2022",9,998,"Sweater","Zara","Men's Fashion",62,2.36388732201378,"White","L","ID998198197",NA,NA
"999",999,"1/3/2022",8,999,"T-shirt","Zara","Women's Fashion",66,3.11092309918648,"Blue","S","ID999099098",NA,NA
"1000",1000,"10/25/2022",91,1000,"Shoes","Adidas","Women's Fashion",70,3.14352736019763,"White","L","ID999999999",NA,NA
"1001",1001,"9/10/2022",84,968,"Sweater","Gucci","Kids' Fashion",49,2.60464992263439,"Black","S","ID971171170",89,"Não informado"
"1002",1002,"11/30/2022",4,NA,"Dress","Nike","Men's Fashion",65,2.97136999311182,"White","XL","ID345045045",190,"Produto com defeito"
"1003",1003,"12/14/2022",51,389,"T-shirt","Zara","Women's Fashion",59,2.98208604566355,"White","XL","ID449549549",134,"Produto com defeito"
"1004",1004,"12/28/2022",8,265,NA,"H&M","Kids' Fashion",33,1.95189701490163,"Blue","XL","ID337837838",NA,NA
"1005",1005,"12/28/2022",71,589,"T-shirt","Adidas","Women's Fashion",53,2.11169378278262,"Red","L","ID629729729",8,"Não informado"
"1006",1006,"8/15/2022",33,664,"Shoes","H&M","Kids' Fashion",41,2.38554933601942,"White","L","ID697297297",NA,NA
"1007",1007,"1/18/2022",100,425,"Jeans","Nike","Men's Fashion",39,2.52260555687875,"Blue","XL","ID481981982",NA,NA
"1008",1008,"9/28/2022",9,510,"Shoes","Nike","Men's Fashion",44,2.32896166777005,"Green","L","ID558558558",NA,NA
"1009",1009,"7/30/2022",71,750,"Shoes","Nike","Kids' Fashion",79,3.13952862684189,"Red","L","ID774774774",NA,NA
"1010",1010,"8/7/2022",41,17,"Dress","Gucci","Women's Fashion",55,3.17392351865159,"Blue","XL","ID114414414",121,"Arrependimento"
"1011",1011,"8/15/2022",11,660,"Dress","Adidas","Kids' Fashion",96,3.93695059184266,"Blue","S","ID693693693",NA,NA
"1012",1012,"10/10/2022",89,614,"Sweater","Gucci","Men's Fashion",73,3.21924184101875,"Green","L","ID652252252",91,"Não informado"
"1013",1013,"10/8/2022",27,514,"Dress","Adidas","Kids' Fashion",35,2.2303288193724,"White",NA,"ID562162162",NA,NA
"1014",1014,"8/12/2022",98,893,"Shoes","H&M","Kids' Fashion",43,1.7948782697063,"Red","S","ID903603603",273,"Não informado"
"1015",1015,"10/31/2022",21,555,"T-shirt","Adidas","Women's Fashion",47,2.15080712605893,"Blue","L","ID599099099",NA,NA
"1016",1016,"8/24/2022",71,769,"Sweater","Zara","Men's Fashion",22,1.78426580437648,"White","S","ID791891891",NA,NA
"1017",1017,"1/19/2022",62,961,"Jeans","Nike","Women's Fashion",83,3.43209726642556,"White","L","ID964864864",183,"Não informado"
"1018",1018,"3/26/2022",56,20,"Dress","Gucci","Men's Fashion",34,1.88305563482606,"Green","L","ID117117117",NA,NA
"1019",1019,"11/27/2022",54,874,"Dress","Gucci","Kids' Fashion",51,2.72601758336725,"Yellow","XL","ID886486486",NA,NA
"1020",1020,"10/23/2022",1,337,"Shoes","Nike","Women's Fashion",55,2.34956663144915,"White","L","ID402702702",143,"Arrependimento"
"1021",1021,"12/8/2022",37,NA,"Shoes","Adidas","Men's Fashion",53,2.55997424030633,"Green","M","ID463063063",NA,NA
"1022",1022,"11/18/2022",4,NA,"T-shirt","Nike","Men's Fashion",25,2.13468337211477,"Red","XL","ID979279278",NA,NA
"1023",1023,"12/20/2022",41,NA,"Dress","H&M","Men's Fashion",50,2.82903391092568,"Green","XL","ID416216216",127,"Não informado"
"1024",1024,"11/15/2022",18,NA,"Jeans","Nike","Men's Fashion",12,1.50825214734852,"Black","M","ID353153153",72,"Não informado"
"1025",1025,"1/12/2022",39,NA,"Sweater","H&M","Men's Fashion",52,2.51124954040347,"Black","M","ID960360359",NA,NA
"1026",1026,"4/10/2022",37,NA,"Dress","Adidas","Women's Fashion",44,2.46186172546859,"Blue","S","ID113513513",111,"Produto com defeito"
"1027",1027,"1/3/2022",8,999,"T-shirt","Zara","Women's Fashion",66,3.11092309918648,"Blue","S","ID999099098",NA,NA
"1028",1028,"6/10/2022",44,NA,"T-shirt","H&M","Kids' Fashion",40,2.19969202029357,"Yellow","L","ID476576576",NA,NA
"1029",1029,"10/9/2022",66,NA,"Shoes","Nike","Kids' Fashion",53,2.78858673740259,"Black","XL","ID470270270",NA,NA
"1030",1030,"1/28/2022",24,NA,"Dress","Nike","Women's Fashion",85,3.28519902499973,"White","XL","ID149549549",311,"Não informado"
"1031",1031,"5/30/2022",31,280,"Dress","Gucci","Kids' Fashion",56,2.6925403432178,"White","XL","ID351351351",286,"Arrependimento"
"1032",1032,"5/23/2022",34,321,"Shoes","Gucci","Kids' Fashion",60,2.59292835477194,"Red","S","ID388288288",NA,NA
"1033",1033,"8/16/2022",99,755,"T-shirt","Zara","Women's Fashion",58,2.77916476902459,"White","S","ID779279279",NA,NA
"1034",1034,"9/12/2022",26,876,"Dress","Nike","Kids' Fashion",56,2.4188146595299,"Green","M","ID888288287",85,"Não informado"
"1035",1035,"9/24/2022",79,548,"Sweater","Zara","Kids' Fashion",78,3.39548919866912,"Red","M","ID592792792",123,"Arrependimento"
"1036",1036,"7/4/2022",61,697,"T-shirt","Nike","Women's Fashion",52,2.24729010219962,"Green","L","ID727027026",NA,NA
"1037",1037,"9/17/2022",1,844,"Sweater","Zara","Kids' Fashion",77,3.07946915033347,"Blue","M","ID859459459",NA,NA
"1038",1038,"7/12/2022",55,241,"Jeans","Gucci","Men's Fashion",42,2.24568475015608,"Green","S","ID316216216",340,"Não informado"
"1039",1039,"3/8/2022",50,64,"Shoes","Gucci","Kids' Fashion",29,2.03673091694035,"Red","M","ID156756757",193,"Não informado"
"1040",1040,"12/13/2022",71,512,"Shoes","Nike","Men's Fashion",62,2.74771743709623,"Blue","S","ID560360360",332,"Produto com defeito"
"1041",1041,"11/14/2022",68,250,"Dress","H&M","Women's Fashion",55,2.69811013820224,"Yellow","XL","ID324324324",NA,NA
"1042",1042,"7/15/2022",55,189,"Jeans","Adidas","Women's Fashion",65,2.9059603246352,"Blue","L","ID269369369",NA,NA
"1043",1043,"12/26/2022",66,804,"T-shirt","Zara","Kids' Fashion",52,2.53981515401995,"Black","M","ID823423423",NA,NA
"1044",1044,"7/25/2022",3,824,"Shoes","Zara","Women's Fashion",61,2.63255639200691,"White","L","ID841441441",26,"Arrependimento"
"1045",1045,"5/9/2022",32,908,"Shoes","Zara","Kids' Fashion",31,2.48680748164745,"White","M","ID917117116",NA,NA
"1046",1046,"7/4/2022",9,596,"Dress","H&M","Women's Fashion",10,1.32960070503754,"Black","L","ID636036035",NA,NA
"1047",1047,"1/16/2022",41,537,"Jeans",NA,"Men's Fashion",85,3.54173542903263,"Red","M","ID582882882",341,"Não informado"
"1048",1048,"10/11/2022",45,695,"Dress","Zara","Women's Fashion",60,2.54036386304823,"Red","XL","ID725225225",NA,NA
"1049",1049,"9/10/2022",25,647,"Shoes","Adidas","Women's Fashion",59,2.53904244252473,"Black","M","ID681981981",152,"Produto com defeito"
"1050",1050,"9/24/2022",25,766,"Jeans","Zara","Men's Fashion",44,2.15020633134959,"Green","M","ID789189188",NA,NA
"1051",1051,"5/31/2022",31,560,"Dress","Adidas","Women's Fashion",60,2.77943059160078,"Red","XL","ID603603603",2,"Arrependimento"
"1052",1052,"10/13/2022",60,45,"Jeans","Gucci","Women's Fashion",55,2.57143898345142,"Red","L","ID139639640",NA,NA
"1053",1053,"1/10/2022",78,848,"Shoes","Nike","Kids' Fashion",64,2.99294155884088,"White","L","ID863063062",NA,NA
"1054",1054,"11/29/2022",77,222,"Dress","Adidas","Kids' Fashion",83,3.47838705776794,"Yellow","S","ID299099099",34,"Não informado"
